# Multipole Expansion Model for Optical Coupling Strength
# 
# Parameters:
# a = 300 nm (Major axis)
# b = 180 nm (Minor axis)
# lambda = 1064 nm (Wavelength)
# V = 0.04 ×10⁻¹⁸ m³ (Volume)
# rho = 3500 kg/m³ (Density)
# I = 3.49e-30 kg·m² (Moment of inertia)
# L1 = 0.210 (Depolarization factor, major axis)
# L2 = 0.395 (Depolarization factor, minor axis)
# epsilon_r = 5.7 (Relative permittivity)
# C1 = 0.033 (Multipole expansion coefficient, 1st order)
# C2 = 0.012 (Multipole expansion coefficient, 2nd order)
#
# Columns:
# R_lambda: Distance between particles in units of wavelength (dimensionless)
# g_*mW_kHz: Coupling strength at different laser powers (in kHz)
#
# Note: Data generated for Fig. 1 in manuscript
R_lambda,g_600mW_kHz,g_800mW_kHz,g_1000mW_kHz 
4.003999999999964,26.488659478438308,30.586469360697375,34.196712341116935
4.005999999999964,26.45177637917213,30.543880426117624,34.14909646471214
4.007999999999964,26.410768229637252,30.496528293771767,34.09615517130968
4.009999999999963,26.365645551108905,30.444425112581968,34.037902043817496
4.011999999999963,26.31641949778164,30.387583762302693,33.97435148223882
4.013999999999964,26.263101854413787,30.326017850800724,33.90551870063124
4.015999999999964,26.205705033876054,30.259741711224535,33.83141972394195
4.017999999999963,26.144242074604907,30.188770399063756,33.75207138472002
4.019999999999964,26.078726637961218,30.113119689099143,33.667491319706514
4.021999999999963,26.009173005494766,30.032806072243897,33.57769796630291
4.023999999999964,25.935596076114596,29.947846752276323,33.482710558918086
4.025999999999963,25.858011363166774,29.858259642465477,33.382549125195695
4.027999999999963,25.776434991418842,29.764063362089107,33.277234482121095
4.029999999999964,25.690883693952603,29.665277232845817,33.166788232010056
4.031999999999963,25.601374808965247,29.561921275161172,33.05123275837883
4.033999999999963,25.507926276479115,29.45401620438868,32.93059122169673
4.035999999999963,25.410556634961843,29.341583426906897,32.80488755502254
4.037999999999963,25.309285017856038,29.224645036112282,32.67414645952445
4.039999999999964,25.204131150020093,29.10322380830947,32.53839339988515
4.0419999999999625,25.095115344080604,28.97734319849929,32.397654599592805
4.043999999999963,24.98225849669669,28.847027336065292,32.25195703611835
4.045999999999963,24.865582084737337,28.712301020359664,32.1013284359804
4.047999999999963,24.74510816137195,28.573189716189,31.945797269698275
4.049999999999963,24.620859352075342,28.429719549201213,31.785392746634304
4.051999999999963,24.492858850547375,28.281917301174065,31.620144809726305
4.053999999999963,24.361130414548473,28.12981040520627,31.450084130111073
4.055999999999963,24.22569836165079,27.973426940811517,31.275242101639275
4.0579999999999625,24.086587564907422,27.81279562891758,31.095650835284374
4.059999999999963,23.943823448438234,27.647945826769373,30.91134315344398
4.061999999999963,23.79743198293533,27.478907522739043,30.72235258413743
4.063999999999963,23.647439681087146,27.3057113310422,30.528713355098322
4.065999999999963,23.493873592922547,27.12838848636174,30.330460387763747
4.067999999999963,23.336761301076706,26.946970838381358,30.12762929116261
4.069999999999963,23.176130915977613,26.761490846227364,29.920256355701383
4.071999999999963,23.012011070955783,26.571981572821937,29.708378546850827
4.0739999999999625,22.84443091727714,26.378476679147525,29.49203349873341
4.075999999999963,22.67342011910008,26.181010418423806,29.27125950761293
4.077999999999963,22.499008848357537,25.979617630197982,29.04609552528735
4.079999999999963,22.321227779565287,25.77433373434994,28.816581152386245
4.0819999999999625,22.140108084556278,25.565194725011956,28.5827566315729
4.083999999999963,21.955681427143688,25.35223716440615,28.344662840654333
4.085999999999963,21.767979957711823,25.13549817659859,28.102341285598232
4.087999999999963,21.57703630773624,24.915015441171697,27.855834093458427
4.0899999999999626,21.382883584235508,24.690827186817604,27.60518400521204
4.091999999999962,21.18555536415259,24.46297218485043,27.35043436850607
4.093999999999963,20.985085688670022,24.23148974264199,27.091629130318196
4.095999999999963,20.781509057457367,23.996419696979316,26.828812829530325
4.097999999999963,20.574860422852733,23.757802407346002,26.562030589416914
4.099999999999963,20.365175183980345,23.515678749129876,26.291328110050824
4.101999999999962,20.152489180803062,23.270090106755337,26.016751660625143
4.103999999999963,19.936838688112715,23.021078366744042,25.738348071694766
4.105999999999963,19.718260409458193,22.76868591070365,25.456164727337544
4.107999999999962,19.496791471012667,22.51295560824632,25.170249557236954
4.109999999999963,19.272469415380765,22.253930809837826,24.880651028687172
4.111999999999962,19.04533219534725,21.99165533957916,24.58741813852262
4.113999999999963,18.815418167566776,21.726173487920107,24.29060040497154
4.115999999999962,18.582766086198244,21.457530004308804,23.990247859437932
4.117999999999962,18.34741509648221,21.185770089775605,23.68641103821005
4.119999999999963,18.109404728263435,20.910939389453546,23.379140974098053
4.121999999999962,17.868774889461047,20.63308398503832,23.06848918800398
4.123999999999962,17.625565859484073,20.352250387185205,22.754507680421277
4.125999999999962,17.37981828259729,20.068485527848658,22.43724892287017
4.127999999999962,17.131573161235444,19.7818367525621,22.116765849266283
4.129999999999963,16.880871849267674,19.492351812660537,21.793111847225106
4.131999999999962,16.627756045215254,19.20007885744891,21.466340749306134
4.133999999999962,16.37226778542023,18.905066426314008,21.13650682419357
4.135999999999962,16.114449437169,18.607363440784273,20.80366476781902
4.137999999999962,15.854343691770639,18.307019196537247,20.467869694425435
4.139999999999962,15.591993557591131,18.004083355356297,20.129177127574593
4.141999999999961,15.327442353044992,17.698605937037993,19.787642991099162
4.143999999999962,15.0607336995451,17.390637311251265,19.443323600001
4.145999999999962,14.791911514411996,17.080228189349782,19.096275651297137
4.1479999999999615,14.521020003744166,16.76742961613927,18.746556214815318
4.149999999999962,14.248103655248881,16.452292961599266,18.394222723938654
4.151999999999962,13.973207231037756,16.134869912564145,18.039332966304766
4.153999999999962,13.696375760384894,15.815212464360968,17.68194507445655
4.1559999999999615,13.417654532450182,15.49337291240703,17.32211751644801
4.157999999999962,13.137089088970471,15.169403843770388,16.959909086408597
4.159999999999962,12.854725216916362,14.843358128690667,16.595378895063206
4.161999999999962,12.570608941118977,14.515288912065113,16.22858636021329
4.1639999999999615,12.284786516866037,14.18524960489938,15.859591197178526
4.165999999999961,11.99730442246919,13.85329387572495,15.488453409201256
4.167999999999962,11.708209351803317,13.519475641984279,15.115233277814731
4.169999999999962,11.41754820681985,13.183849061385937,14.739991353177881
4.1719999999999615,11.125368090033305,12.8464685232288,14.36278844437547
4.173999999999961,10.831716296985642,12.507388639700636,13.983685609689628
4.175999999999962,10.536640308685582,12.166664237147765,13.602744146839013
4.177999999999962,10.240187784027245,11.824350347320898,13.220025583191385
4.1799999999999615,9.942406552188197,11.480502198597108,12.835591665949467
4.181999999999961,9.643344605006794,11.135175207177992,12.449504352310154
4.183999999999962,9.34305008934327,10.788424968268986,12.061825799602737
4.185999999999962,9.041571299422207,10.440307247237207,11.672618355403056
4.1879999999999615,8.738956669159144,10.090877970751011,11.281944547627202
4.189999999999962,8.435254764474156,9.740193217904453,10.889867074608391
4.191999999999961,8.130514275590004,9.388309211323968,10.496448795153915
4.193999999999962,7.824784009319372,9.035282308262435,10.101752718588012
4.1959999999999615,7.518112881340619,8.681168991679998,9.705841994779892
4.197999999999961,7.210549908463775,8.32602586131358,9.308779904159204
4.199999999999962,6.9021442008878875,7.969909624736472,8.9106298477203
4.201999999999961,6.592944954451501,7.612877088409919,8.511455337017626
4.2039999999999615,6.283001442875509,7.254985148725964,8.11131998415134
4.205999999999961,5.972363010003383,6.896290783047232,7.710287491749437
4.207999999999961,5.661079062034878,6.53685104073918,7.3084216429415285
4.209999999999962,5.349199059759837,6.176723034202467,6.905786291332738
4.211999999999961,5.036772510788886,5.815963929901738,6.502445350973557
4.213999999999961,4.723848961784,5.454630939394252,6.098462786329542
4.215999999999961,4.410477990691711,5.092781310361559,5.693902602254451
4.217999999999961,4.096709198977024,4.7304723176420005,5.2888288339642475
4.219999999999962,3.7825922038607644,4.367761254267182,4.883305537015585
4.221999999999961,3.4681766305633417,4.004705422505829,4.477396777292526
4.223999999999961,3.1535121045522185,3.6413621249119332,4.071166620998083
4.225999999999961,2.8386482437979033,3.2777886553827558,3.664679124656738
4.227999999999961,2.52363465103765,2.914042290225709,3.2579983251269287
4.229999999999961,2.208520906048747,2.5501802792363204,2.851188229625905
4.231999999999961,1.8933565579323455,2.186259836788366,2.4443128057681913
4.233999999999961,1.5781911174096688,1.8223381329382973,2.037435971620041
4.235999999999961,1.2630740491298373,1.458472284543084,1.6306215857688764
4.2379999999999605,0.9480547639942002,1.0947193463971174,1.2239334374140474
4.239999999999961,0.6331826114933135,0.7311363023837093,0.8174352364739081
4.241999999999961,0.3185068720631369,0.36778005664879543,0.4111906037177152
4.243999999999961,0.004076749457196079,0.004707424793061633,0.005263060918126847
4.2459999999999605,-0.3100586368623527,-0.3580248749140955,-0.40028397897188844
4.247999999999961,-0.6238502593119027,-0.7203602302954897,-0.8053872216140593
4.249999999999961,-0.9372491897544836,-1.0822421440050192,-1.2099835010551703
4.251999999999961,-1.2502066070441258,-1.4436142422391491,-1.614009789466793
4.253999999999961,-1.562673804546789,-1.80442028342133,-2.0174032068547665
4.25599999999996,-1.8746021976374025,-2.164604166858837,-2.420101030737829
4.257999999999961,-2.185943331170193,-2.524109941368757,-2.8220407057917747
4.259999999999961,-2.4966488869225096,-2.8828818138733805,-3.223159853459389
4.2619999999999605,-2.806670691010452,-3.2408641579630335,-3.623396281523981
4.263999999999961,-3.1159607212753846,-3.5980015224252884,-4.022687993645339
4.26599999999996,-3.424471114639584,-3.9542386397385227,-4.420973198855821
4.267999999999961,-3.7321541744318294,-4.309520434530803,-4.818190321017656
4.2699999999999605,-4.038962377678171,-4.6637920319985255,-5.214278008235289
4.27199999999996,-4.34484838236172,-5.016998766289297,-5.609175142227725
4.273999999999961,-4.649765034645091,-5.369086188841704,-6.002820847652663
4.27599999999996,-4.953665376058712,-5.720000076685651,-6.395154501386564
4.2779999999999605,-5.256502650652208,-6.069686440700067,-6.786115741757051
4.279999999999961,-5.558230312106129,-6.418091533824821,-7.175644477724098
4.28199999999996,-5.858802030806649,-6.765161859229892,-7.563680898013451
4.283999999999961,-6.158171700878779,-7.1108441784365946,-7.950165480196438
4.2859999999999605,-6.4562934471789335,-7.455085519391949,-8.335038999717364
4.28799999999996,-6.7531216322446905,-7.797833184493513,-8.718242538865578
4.289999999999961,-7.048610863202584,-8.139034758565863,-9.099717495693435
4.29199999999996,-7.342715998629381,-8.478638116783289,-9.47940559287412
4.2939999999999605,-7.6353921553706305,-8.816591432543182,-9.857248886504404
4.29599999999996,-7.92659471531031,-9.152843185282943,-10.233189774844186
4.29799999999996,-8.216279332094762,-9.487342168244139,-10.607171006997074
4.299999999999961,-8.504401937808254,-9.820037496180738,-10.979135691528484
4.30199999999996,-8.790918749597488,-10.150878613008476,-11.34902730501787
4.30399999999996,-9.075786276248259,-10.479815299398885,-11.716789700549114
4.30599999999996,-9.358961324708268,-10.80679768031123,-12.082367116131476
4.30799999999996,-9.640401006559303,-11.131776232465906,-12.445704183055138
4.3099999999999605,-9.92006274443612,-11.454701791756342,-12.80674593417791
4.31199999999996,-10.197904278389588,-11.77552556059653,-13.16543781214008
4.31399999999996,-10.473883672196644,-12.094199115207115,-13.521725677510466
4.31599999999996,-10.747959319612821,-12.410674412835215,-13.875555816858416
4.3179999999999605,-11.020089950568348,-12.724903798909049,-14.226874950752977
4.31999999999996,-11.290234637305849,-13.036840014125136,-14.57563024168656
4.32199999999996,-11.558352800460337,-13.346436201468878,-14.92176930192425
4.32399999999996,-11.824404215077612,-13.653645913164006,-15.265240201273459
4.32599999999996,-12.08834901657435,-13.958423117554693,-15.605991474778424
4.32799999999996,-12.35014770663452,-14.260722205914156,-15.943972130332412
4.32999999999996,-12.609761159044917,-14.56049799918294,-16.27913165621137
4.33199999999996,-12.867150625467564,-14.857705754634319,-16.611420028526076
4.33399999999996,-13.12227774114656,-15.152301172463993,-16.940787718589636
4.335999999999959,-13.375104530552338,-15.444240402307544,-17.267185700204188
4.33799999999996,-13.625593412958033,-15.733480049679418,-17.59056545685998
4.33999999999996,-13.873707207950837,-16.01997718233693,-17.910878988850467
4.34199999999996,-14.11940914087606,-16.30368933656651,-18.228078820300595
4.34399999999996,-14.362662848211794,-16.584574523389833,-18.54211800610543
4.345999999999959,-14.603432382876404,-16.86259123469238,-18.85295013878214
4.34799999999996,-14.841682219465364,-17.137698449270417,-19.1605293552307
4.349999999999961,-15.077377259418148,-17.409855638797218,-19.464810343404306
4.3519999999999595,-15.310482836113612,-17.679022773706677,-19.765748348887513
4.35399999999996,-15.540964719894589,-17.945160328995236,-20.063299181382924
4.355999999999959,-15.768789123018243,-18.208229289938046,-20.357419221102106
4.35799999999996,-15.993922704535198,-18.46819115772292,-20.6480654250645
4.35999999999996,-16.216332575092764,-18.725007954996613,-20.935195333298374
4.361999999999959,-16.435986301664915,-18.978642231326486,-21.21876707494716
4.36399999999996,-16.65285191220688,-19.229057068575226,-21.498739374278532
4.365999999999959,-16.866897900232495,-19.47621608618633,-21.77507155659377
4.3679999999999595,-17.078093229317023,-19.720083446383423,-22.047723554040836
4.36999999999996,-17.286407337520647,-19.960623859278133,-22.316655911325057
4.371999999999959,-17.491810141735765,-20.19780258788994,-22.58182979132154
4.37399999999996,-17.69427204195492,-20.43158545307428,-22.84320698058497
4.3759999999999595,-17.893763925460057,-20.661938838359955,-23.100749894757957
4.377999999999959,-18.09025717093175,-20.888829694694003,-23.35442158387599
4.37999999999996,-18.28372365247914,-21.112225545095118,-23.604185737570127
4.38199999999996,-18.47413574358782,-21.33209448921222,-23.850006690163593
